month,product_id,provider_id,review_count,avg_rating
2026-04,SKU-006-018,PRV-006,9,4.19
2026-04,SKU-006-019,PRV-006,1,4.18
2026-04,SKU-006-020,PRV-006,1,4.3
2026-05,SKU-006-001,PRV-006,1,4.18
2026-05,SKU-006-002,PRV-006,5,4.18
2026-05,SKU-006-003,PRV-006,6,4.16
2026-05,SKU-006-004,PRV-006,1,4.25
2026-05,SKU-006-005,PRV-006,2,4.15
2026-05,SKU-006-006,PRV-006,3,4.31
2026-05,SKU-006-007,PRV-006,3,4.19
2026-05,SKU-006-008,PRV-006,2,4.31
2026-05,SKU-006-009,PRV-006,9,4.19
2026-05,SKU-006-010,PRV-006,3,4.22
2026-05,SKU-006-011,PRV-006,2,4.3
2026-05,SKU-006-012,PRV-006,1,4.15
2026-05,SKU-006-013,PRV-006,2,4.39
2026-05,SKU-006-014,PRV-006,4,4.18
2026-05,SKU-006-015,PRV-006,6,4.17
2026-05,SKU-006-016,PRV-006,3,4.19
2026-05,SKU-006-017,PRV-006,2,4.26
2026-05,SKU-006-018,PRV-006,5,4.22
2026-05,SKU-006-019,PRV-006,2,4.22
2026-05,SKU-006-020,PRV-006,1,4.2
2026-06,SKU-006-001,PRV-006,2,4.16
2026-06,SKU-006-002,PRV-006,10,4.23
2026-06,SKU-006-003,PRV-006,4,4.23
2026-06,SKU-006-004,PRV-006,2,4.24
2026-06,SKU-006-005,PRV-006,2,4.04
2026-06,SKU-006-006,PRV-006,3,4.24
2026-06,SKU-006-007,PRV-006,3,4.17
2026-06,SKU-006-008,PRV-006,2,4.25
2026-06,SKU-006-009,PRV-006,9,4.28
2026-06,SKU-006-010,PRV-006,4,4.22
2026-06,SKU-006-011,PRV-006,1,4.26
2026-06,SKU-006-012,PRV-006,2,4.17
2026-06,SKU-006-013,PRV-006,10,4.36
2026-06,SKU-006-014,PRV-006,6,4.08
2026-06,SKU-006-015,PRV-006,6,4.12
2026-06,SKU-006-016,PRV-006,2,4.16
2026-06,SKU-006-017,PRV-006,2,4.23
2026-06,SKU-006-018,PRV-006,4,4.28
2026-06,SKU-006-019,PRV-006,1,4.11
2026-06,SKU-006-020,PRV-006,2,4.15
2026-07,SKU-006-001,PRV-006,1,4.04
2026-07,SKU-006-002,PRV-006,13,4.11
2026-07,SKU-006-003,PRV-006,8,4.13
2026-07,SKU-006-004,PRV-006,2,4.29
2026-07,SKU-006-005,PRV-006,2,4.38
2026-07,SKU-006-006,PRV-006,5,4.33
2026-07,SKU-006-007,PRV-006,4,4.24
2026-07,SKU-006-008,PRV-006,2,4.32
2026-07,SKU-006-009,PRV-006,6,4.37
2026-07,SKU-006-010,PRV-006,4,4.25
2026-07,SKU-006-011,PRV-006,1,4.3
2026-07,SKU-006-012,PRV-006,3,4.15
2026-07,SKU-006-013,PRV-006,5,4.37
2026-07,SKU-006-014,PRV-006,5,4.02
2026-07,SKU-006-015,PRV-006,12,4.21
2026-07,SKU-006-016,PRV-006,3,4.24
2026-07,SKU-006-017,PRV-006,2,4.29
2026-07,SKU-006-018,PRV-006,7,4.22
2026-07,SKU-006-019,PRV-006,2,4.25
2026-07,SKU-006-020,PRV-006,1,4.12
2026-08,SKU-006-001,PRV-006,1,4.23
2026-08,SKU-006-002,PRV-006,13,4.27
2026-08,SKU-006-003,PRV-006,5,4.25
2026-08,SKU-006-004,PRV-006,2,4.22
2026-08,SKU-006-005,PRV-006,2,4.22
2026-08,SKU-006-006,PRV-006,7,4.33
2026-08,SKU-006-007,PRV-006,3,4.21
2026-08,SKU-006-008,PRV-006,6,4.05
2026-08,SKU-006-009,PRV-006,12,4.28
2026-08,SKU-006-010,PRV-006,5,4.18
2026-08,SKU-006-011,PRV-006,3,4.23
2026-08,SKU-006-012,PRV-006,2,4.15
2026-08,SKU-006-013,PRV-006,16,4.21
2026-08,SKU-006-014,PRV-006,6,4.31
2026-08,SKU-006-015,PRV-006,16,4.07
2026-08,SKU-006-016,PRV-006,2,4.19
2026-08,SKU-006-017,PRV-006,3,4.23
2026-08,SKU-006-018,PRV-006,6,4.34
2026-08,SKU-006-019,PRV-006,2,4.28
2026-08,SKU-006-020,PRV-006,3,4.11
2024-09,SKU-007-001,PRV-007,7,4.09
2024-09,SKU-007-002,PRV-007,3,4.03
2024-09,SKU-007-003,PRV-007,2,3.82
2024-09,SKU-007-004,PRV-007,2,3.88
2024-09,SKU-007-005,PRV-007,7,4.09
2024-09,SKU-007-006,PRV-007,6,3.92
2024-09,SKU-007-007,PRV-007,15,4.03
2024-09,SKU-007-008,PRV-007,7,4.08
2024-09,SKU-007-010,PRV-007,11,3.87
2024-09,SKU-007-011,PRV-007,12,4.13
2024-09,SKU-007-013,PRV-007,3,4.14
2024-09,SKU-007-015,PRV-007,3,4.09
2024-09,SKU-007-016,PRV-007,2,4.02
2024-09,SKU-007-017,PRV-007,3,4.16
2024-09,SKU-007-018,PRV-007,8,4.11
2024-10,SKU-007-001,PRV-007,19,4.0
2024-10,SKU-007-002,PRV-007,4,4.22
2024-10,SKU-007-003,PRV-007,4,3.96
2024-10,SKU-007-004,PRV-007,4,3.9
2024-10,SKU-007-005,PRV-007,7,3.99
2024-10,SKU-007-006,PRV-007,8,3.83
2024-10,SKU-007-007,PRV-007,18,4.06
2024-10,SKU-007-008,PRV-007,10,3.94
2024-10,SKU-007-010,PRV-007,14,4.17
2024-10,SKU-007-011,PRV-007,6,3.96
2024-10,SKU-007-013,PRV-007,2,4.06
2024-10,SKU-007-015,PRV-007,6,3.92
2024-10,SKU-007-016,PRV-007,9,4.01
2024-10,SKU-007-017,PRV-007,5,3.96
2024-10,SKU-007-018,PRV-007,9,4.08
2024-11,SKU-007-001,PRV-007,14,4.08
2024-11,SKU-007-002,PRV-007,5,4.08
2024-11,SKU-007-003,PRV-007,5,3.92
2024-11,SKU-007-004,PRV-007,11,4.06
2024-11,SKU-007-005,PRV-007,7,4.09
2024-11,SKU-007-006,PRV-007,13,4.13
2024-11,SKU-007-007,PRV-007,16,4.02
2024-11,SKU-007-008,PRV-007,11,4.01
2024-11,SKU-007-010,PRV-007,23,4.11
2024-11,SKU-007-011,PRV-007,9,4.14
2024-11,SKU-007-013,PRV-007,5,3.9
2024-11,SKU-007-015,PRV-007,8,3.96
2024-11,SKU-007-016,PRV-007,4,3.93
2024-11,SKU-007-017,PRV-007,3,3.92
2024-11,SKU-007-018,PRV-007,24,4.19
2024-12,SKU-007-001,PRV-007,14,4.14
2024-12,SKU-007-002,PRV-007,7,3.98
2024-12,SKU-007-003,PRV-007,6,4.11
2024-12,SKU-007-004,PRV-007,8,3.91
2024-12,SKU-007-005,PRV-007,3,4.11
2024-12,SKU-007-006,PRV-007,9,4.09
2024-12,SKU-007-007,PRV-007,11,3.99
2024-12,SKU-007-008,PRV-007,15,3.8
2024-12,SKU-007-010,PRV-007,14,4.23
2024-12,SKU-007-011,PRV-007,5,4.07
2024-12,SKU-007-013,PRV-007,3,3.94
2024-12,SKU-007-015,PRV-007,7,4.05
2024-12,SKU-007-016,PRV-007,5,3.97
2024-12,SKU-007-017,PRV-007,6,4.14
2024-12,SKU-007-018,PRV-007,7,4.06
2025-01,SKU-007-001,PRV-007,11,4.08
2025-01,SKU-007-002,PRV-007,3,4.1
2025-01,SKU-007-003,PRV-007,2,3.99
2025-01,SKU-007-004,PRV-007,8,4.07
2025-01,SKU-007-005,PRV-007,9,4.0
2025-01,SKU-007-006,PRV-007,9,4.2
2025-01,SKU-007-007,PRV-007,16,4.02
2025-01,SKU-007-008,PRV-007,4,4.04
2025-01,SKU-007-010,PRV-007,16,4.05
2025-01,SKU-007-011,PRV-007,10,4.02
2025-01,SKU-007-013,PRV-007,3,3.99
2025-01,SKU-007-015,PRV-007,8,3.8
2025-01,SKU-007-016,PRV-007,8,3.88
2025-01,SKU-007-017,PRV-007,3,4.02
2025-01,SKU-007-018,PRV-007,9,4.13
2025-02,SKU-007-001,PRV-007,10,4.07
2025-02,SKU-007-002,PRV-007,7,4.02
2025-02,SKU-007-003,PRV-007,2,4.12
2025-02,SKU-007-004,PRV-007,3,3.86
2025-02,SKU-007-005,PRV-007,3,4.08
2025-02,SKU-007-006,PRV-007,8,3.97
2025-02,SKU-007-007,PRV-007,8,4.09
2025-02,SKU-007-008,PRV-007,7,3.99
2025-02,SKU-007-010,PRV-007,13,4.12
2025-02,SKU-007-011,PRV-007,8,4.15
2025-02,SKU-007-013,PRV-007,2,3.92
2025-02,SKU-007-015,PRV-007,5,4.02
2025-02,SKU-007-016,PRV-007,3,4.08
2025-02,SKU-007-017,PRV-007,2,4.15
2025-02,SKU-007-018,PRV-007,5,4.1
2025-03,SKU-007-001,PRV-007,6,3.99
2025-03,SKU-007-002,PRV-007,4,3.96
2025-03,SKU-007-003,PRV-007,3,3.94
2025-03,SKU-007-004,PRV-007,2,4.21
2025-03,SKU-007-005,PRV-007,6,3.89
2025-03,SKU-007-006,PRV-007,6,4.06
2025-03,SKU-007-007,PRV-007,4,3.93
2025-03,SKU-007-008,PRV-007,6,4.04
2025-03,SKU-007-010,PRV-007,6,4.02
2025-03,SKU-007-011,PRV-007,6,3.91
2025-03,SKU-007-013,PRV-007,3,3.93
2025-03,SKU-007-015,PRV-007,7,4.0
2025-03,SKU-007-016,PRV-007,6,4.02
2025-03,SKU-007-017,PRV-007,1,4.05
2025-03,SKU-007-018,PRV-007,5,3.97
2025-04,SKU-007-001,PRV-007,5,3.93
2025-04,SKU-007-002,PRV-007,2,4.07
2025-04,SKU-007-003,PRV-007,2,3.86
2025-04,SKU-007-004,PRV-007,3,3.98
2025-04,SKU-007-005,PRV-007,5,3.97
2025-04,SKU-007-006,PRV-007,3,3.86
2025-04,SKU-007-007,PRV-007,7,4.0
2025-04,SKU-007-008,PRV-007,4,4.01
2025-04,SKU-007-010,PRV-007,6,4.07
2025-04,SKU-007-011,PRV-007,4,3.91
2025-04,SKU-007-013,PRV-007,1,4.05
2025-04,SKU-007-015,PRV-007,6,3.99
2025-04,SKU-007-016,PRV-007,3,3.92
2025-04,SKU-007-017,PRV-007,4,4.1
2025-04,SKU-007-018,PRV-007,4,3.9
2025-05,SKU-007-001,PRV-007,7,3.88
2025-05,SKU-007-002,PRV-007,4,3.89
2025-05,SKU-007-003,PRV-007,2,4.1
2025-05,SKU-007-004,PRV-007,4,4.05
2025-05,SKU-007-005,PRV-007,2,3.98
2025-05,SKU-007-006,PRV-007,5,4.03
2025-05,SKU-007-007,PRV-007,8,3.97
2025-05,SKU-007-008,PRV-007,2,4.09
2025-05,SKU-007-010,PRV-007,4,4.07
2025-05,SKU-007-011,PRV-007,6,4.0
2025-05,SKU-007-013,PRV-007,2,4.21
2025-05,SKU-007-015,PRV-007,4,3.96
2025-05,SKU-007-016,PRV-007,2,4.03
2025-05,SKU-007-017,PRV-007,3,4.08
2025-05,SKU-007-018,PRV-007,4,4.0
2025-06,SKU-007-001,PRV-007,4,3.95
2025-06,SKU-007-002,PRV-007,3,4.17
2025-06,SKU-007-003,PRV-007,1,3.99
2025-06,SKU-007-004,PRV-007,2,4.1
2025-06,SKU-007-005,PRV-007,3,3.78
2025-06,SKU-007-006,PRV-007,2,3.93
2025-06,SKU-007-007,PRV-007,3,4.0
2025-06,SKU-007-008,PRV-007,2,4.11
2025-06,SKU-007-010,PRV-007,5,4.16
2025-06,SKU-007-011,PRV-007,3,4.0
2025-06,SKU-007-013,PRV-007,1,3.93
2025-06,SKU-007-015,PRV-007,2,3.96
2025-06,SKU-007-016,PRV-007,2,4.14
2025-06,SKU-007-017,PRV-007,2,3.99
2025-06,SKU-007-018,PRV-007,5,4.1
2025-07,SKU-007-001,PRV-007,6,3.87
2025-07,SKU-007-002,PRV-007,2,4.02
2025-07,SKU-007-003,PRV-007,1,3.87
2025-07,SKU-007-004,PRV-007,2,4.01
2025-07,SKU-007-005,PRV-007,4,3.99
2025-07,SKU-007-006,PRV-007,4,4.06
2025-07,SKU-007-007,PRV-007,5,3.9
2025-07,SKU-007-008,PRV-007,4,4.11
2025-07,SKU-007-010,PRV-007,2,4.03
2025-07,SKU-007-011,PRV-007,3,4.05
2025-07,SKU-007-013,PRV-007,2,4.06
2025-07,SKU-007-015,PRV-007,1,4.01
2025-07,SKU-007-016,PRV-007,3,4.02
2025-07,SKU-007-017,PRV-007,3,4.02
2025-07,SKU-007-018,PRV-007,2,3.93
2025-08,SKU-007-001,PRV-007,9,4.05
2025-08,SKU-007-002,PRV-007,5,3.92
2025-08,SKU-007-003,PRV-007,1,3.95
2025-08,SKU-007-004,PRV-007,3,4.11
2025-08,SKU-007-005,PRV-007,6,3.98
2025-08,SKU-007-006,PRV-007,3,4.16
2025-08,SKU-007-007,PRV-007,10,3.9
2025-08,SKU-007-008,PRV-007,7,3.97
2025-08,SKU-007-010,PRV-007,6,4.01
2025-08,SKU-007-011,PRV-007,6,3.89
2025-08,SKU-007-013,PRV-007,1,3.92
2025-08,SKU-007-015,PRV-007,6,3.82
2025-08,SKU-007-016,PRV-007,5,4.07
2025-08,SKU-007-017,PRV-007,2,3.85
2025-08,SKU-007-018,PRV-007,6,3.99
2025-09,SKU-007-001,PRV-007,7,4.09
2025-09,SKU-007-002,PRV-007,7,3.98
2025-09,SKU-007-003,PRV-007,3,4.02
2025-09,SKU-007-004,PRV-007,4,3.88
2025-09,SKU-007-005,PRV-007,6,3.87
2025-09,SKU-007-006,PRV-007,6,3.96
2025-09,SKU-007-007,PRV-007,7,4.23
2025-09,SKU-007-008,PRV-007,3,3.84
2025-09,SKU-007-010,PRV-007,7,4.05
2025-09,SKU-007-011,PRV-007,5,3.83
2025-09,SKU-007-012,PRV-007,6,4.12
2025-09,SKU-007-013,PRV-007,5,3.96
2025-09,SKU-007-015,PRV-007,5,3.81
2025-09,SKU-007-016,PRV-007,6,4.07
2025-09,SKU-007-017,PRV-007,2,3.93
2025-09,SKU-007-018,PRV-007,7,4.05
2025-10,SKU-007-001,PRV-007,12,4.01
2025-10,SKU-007-002,PRV-007,10,3.95
2025-10,SKU-007-003,PRV-007,3,3.76
2025-10,SKU-007-004,PRV-007,3,3.96
2025-10,SKU-007-005,PRV-007,7,4.16
2025-10,SKU-007-006,PRV-007,3,3.95
2025-10,SKU-007-007,PRV-007,9,3.93
2025-10,SKU-007-008,PRV-007,12,3.88
2025-10,SKU-007-010,PRV-007,12,3.94
2025-10,SKU-007-011,PRV-007,5,3.87
2025-10,SKU-007-012,PRV-007,17,3.97
2025-10,SKU-007-013,PRV-007,4,4.11
2025-10,SKU-007-015,PRV-007,8,3.78
2025-10,SKU-007-016,PRV-007,5,4.04
2025-10,SKU-007-017,PRV-007,4,3.91
2025-10,SKU-007-018,PRV-007,5,3.96
2025-11,SKU-007-001,PRV-007,20,4.06
2025-11,SKU-007-002,PRV-007,7,3.99
2025-11,SKU-007-003,PRV-007,2,3.91
2025-11,SKU-007-004,PRV-007,6,4.03
2025-11,SKU-007-005,PRV-007,11,4.08
2025-11,SKU-007-006,PRV-007,11,4.05
2025-11,SKU-007-007,PRV-007,10,3.89
2025-11,SKU-007-008,PRV-007,16,3.84
2025-11,SKU-007-010,PRV-007,16,3.99
2025-11,SKU-007-011,PRV-007,8,4.02
2025-11,SKU-007-012,PRV-007,26,4.0
2025-11,SKU-007-013,PRV-007,4,3.98
2025-11,SKU-007-015,PRV-007,10,3.89
2025-11,SKU-007-016,PRV-007,7,4.01
2025-11,SKU-007-017,PRV-007,8,4.03
2025-11,SKU-007-018,PRV-007,8,3.93
2025-12,SKU-007-001,PRV-007,22,3.98
2025-12,SKU-007-002,PRV-007,4,3.85
2025-12,SKU-007-003,PRV-007,6,3.86
2025-12,SKU-007-004,PRV-007,7,4.0
2025-12,SKU-007-005,PRV-007,13,4.09
2025-12,SKU-007-006,PRV-007,6,4.04
2025-12,SKU-007-007,PRV-007,23,3.88
2025-12,SKU-007-008,PRV-007,4,3.89
2025-12,SKU-007-010,PRV-007,10,4.03
2025-12,SKU-007-011,PRV-007,9,4.04
2025-12,SKU-007-012,PRV-007,12,3.8
2025-12,SKU-007-013,PRV-007,4,4.13
2025-12,SKU-007-015,PRV-007,6,4.03
2025-12,SKU-007-016,PRV-007,5,3.98
2025-12,SKU-007-017,PRV-007,7,4.04
2025-12,SKU-007-018,PRV-007,17,4.06
2026-01,SKU-007-001,PRV-007,12,3.89
2026-01,SKU-007-002,PRV-007,3,3.83
2026-01,SKU-007-003,PRV-007,3,3.98
2026-01,SKU-007-004,PRV-007,4,4.0
2026-01,SKU-007-005,PRV-007,2,3.97
2026-01,SKU-007-006,PRV-007,3,3.98
2026-01,SKU-007-007,PRV-007,12,3.98
2026-01,SKU-007-008,PRV-007,5,3.94
2026-01,SKU-007-009,PRV-007,1,4.13
2026-01,SKU-007-010,PRV-007,10,4.09
2026-01,SKU-007-011,PRV-007,6,3.82
2026-01,SKU-007-012,PRV-007,17,3.89
2026-01,SKU-007-013,PRV-007,3,4.03
2026-01,SKU-007-014,PRV-007,1,3.97
2026-01,SKU-007-015,PRV-007,5,3.92
2026-01,SKU-007-016,PRV-007,7,3.95
2026-01,SKU-007-017,PRV-007,4,4.06
2026-01,SKU-007-018,PRV-007,10,3.8
2026-02,SKU-007-001,PRV-007,7,3.99
2026-02,SKU-007-002,PRV-007,4,3.84
2026-02,SKU-007-003,PRV-007,2,3.94
2026-02,SKU-007-004,PRV-007,6,4.03
2026-02,SKU-007-005,PRV-007,4,3.84
2026-02,SKU-007-006,PRV-007,4,3.94
2026-02,SKU-007-007,PRV-007,11,4.02
2026-02,SKU-007-008,PRV-007,6,3.82
2026-02,SKU-007-009,PRV-007,1,3.95
2026-02,SKU-007-010,PRV-007,8,4.04
2026-02,SKU-007-011,PRV-007,7,3.94
2026-02,SKU-007-012,PRV-007,7,3.87
2026-02,SKU-007-013,PRV-007,3,4.02
2026-02,SKU-007-014,PRV-007,2,4.17
2026-02,SKU-007-015,PRV-007,7,3.99
2026-02,SKU-007-016,PRV-007,4,3.95
2026-02,SKU-007-017,PRV-007,2,4.03
2026-02,SKU-007-018,PRV-007,3,3.98
2026-03,SKU-007-002,PRV-007,5,3.84
2026-03,SKU-007-003,PRV-007,1,4.0
2026-03,SKU-007-004,PRV-007,2,4.0
2026-03,SKU-007-006,PRV-007,2,3.93
2026-03,SKU-007-007,PRV-007,9,4.14
2026-03,SKU-007-008,PRV-007,7,3.95
2026-03,SKU-007-009,PRV-007,1,3.96
2026-03,SKU-007-010,PRV-007,8,4.09
2026-03,SKU-007-011,PRV-007,8,3.98
2026-03,SKU-007-012,PRV-007,14,3.98
2026-03,SKU-007-013,PRV-007,2,3.96
2026-03,SKU-007-014,PRV-007,2,3.91
2026-03,SKU-007-015,PRV-007,5,4.09
2026-03,SKU-007-016,PRV-007,3,4.0
2026-03,SKU-007-017,PRV-007,2,3.88
2026-03,SKU-007-018,PRV-007,3,3.95
2026-04,SKU-007-002,PRV-007,4,4.04
2026-04,SKU-007-003,PRV-007,2,4.13
2026-04,SKU-007-004,PRV-007,1,3.86
2026-04,SKU-007-006,PRV-007,4,3.92
2026-04,SKU-007-007,PRV-007,7,3.77
2026-04,SKU-007-008,PRV-007,4,3.78
2026-04,SKU-007-009,PRV-007,1,4.05
2026-04,SKU-007-010,PRV-007,5,3.96
2026-04,SKU-007-011,PRV-007,4,3.9
2026-04,SKU-007-012,PRV-007,4,3.99
2026-04,SKU-007-013,PRV-007,1,3.85
2026-04,SKU-007-014,PRV-007,5,3.92
2026-04,SKU-007-015,PRV-007,5,3.85
2026-04,SKU-007-016,PRV-007,5,4.0
2026-04,SKU-007-017,PRV-007,2,4.06
2026-04,SKU-007-018,PRV-007,8,3.7
2026-05,SKU-007-002,PRV-007,1,3.94
2026-05,SKU-007-003,PRV-007,1,3.88
2026-05,SKU-007-004,PRV-007,2,4.02
2026-05,SKU-007-006,PRV-007,3,4.0
2026-05,SKU-007-007,PRV-007,6,3.94
2026-05,SKU-007-008,PRV-007,3,3.84
2026-05,SKU-007-009,PRV-007,1,3.98
2026-05,SKU-007-010,PRV-007,3,4.05
2026-05,SKU-007-011,PRV-007,3,3.74
2026-05,SKU-007-012,PRV-007,4,4.04
2026-05,SKU-007-013,PRV-007,1,3.89
2026-05,SKU-007-014,PRV-007,5,3.93
2026-05,SKU-007-015,PRV-007,4,3.95
2026-05,SKU-007-016,PRV-007,2,3.93
2026-05,SKU-007-017,PRV-007,1,3.94
2026-05,SKU-007-018,PRV-007,5,3.9
2026-06,SKU-007-002,PRV-007,2,3.89
2026-06,SKU-007-003,PRV-007,1,3.87
2026-06,SKU-007-004,PRV-007,1,3.83
2026-06,SKU-007-006,PRV-007,3,4.06
2026-06,SKU-007-007,PRV-007,7,3.84
2026-06,SKU-007-008,PRV-007,3,3.95
2026-06,SKU-007-009,PRV-007,1,3.95
2026-06,SKU-007-010,PRV-007,4,3.97
2026-06,SKU-007-011,PRV-007,2,3.87
2026-06,SKU-007-012,PRV-007,7,3.9
2026-06,SKU-007-013,PRV-007,1,3.95
2026-06,SKU-007-014,PRV-007,4,3.84
2026-06,SKU-007-015,PRV-007,3,4.08
2026-06,SKU-007-016,PRV-007,1,3.98
2026-06,SKU-007-017,PRV-007,1,3.78
2026-06,SKU-007-018,PRV-007,2,3.96
2026-07,SKU-007-002,PRV-007,3,3.86
2026-07,SKU-007-004,PRV-007,1,4.02
2026-07,SKU-007-006,PRV-007,3,3.91
2026-07,SKU-007-007,PRV-007,5,3.89
2026-07,SKU-007-008,PRV-007,1,4.02
2026-07,SKU-007-009,PRV-007,1,3.87
2026-07,SKU-007-010,PRV-007,2,3.99
2026-07,SKU-007-011,PRV-007,2,3.94
2026-07,SKU-007-012,PRV-007,2,3.89
2026-07,SKU-007-013,PRV-007,1,3.85
2026-07,SKU-007-014,PRV-007,4,4.1
2026-07,SKU-007-015,PRV-007,3,3.94
2026-07,SKU-007-016,PRV-007,1,4.02
2026-07,SKU-007-017,PRV-007,1,3.82
2026-07,SKU-007-018,PRV-007,5,3.91
2026-08,SKU-007-002,PRV-007,3,3.88
2026-08,SKU-007-003,PRV-007,2,4.07
2026-08,SKU-007-004,PRV-007,3,3.9
2026-08,SKU-007-006,PRV-007,2,4.06
2026-08,SKU-007-007,PRV-007,8,4.12
2026-08,SKU-007-008,PRV-007,5,4.01
2026-08,SKU-007-009,PRV-007,2,3.87
2026-08,SKU-007-010,PRV-007,3,4.05
2026-08,SKU-007-011,PRV-007,5,3.96
2026-08,SKU-007-012,PRV-007,12,3.97
2026-08,SKU-007-013,PRV-007,2,3.75
2026-08,SKU-007-014,PRV-007,5,3.87
2026-08,SKU-007-015,PRV-007,5,4.03
2026-08,SKU-007-016,PRV-007,1,3.99
2026-08,SKU-007-017,PRV-007,3,3.85
2026-08,SKU-007-018,PRV-007,6,4.02
2024-09,SKU-008-001,PRV-008,13,4.43
2024-09,SKU-008-002,PRV-008,17,4.36
2024-09,SKU-008-003,PRV-008,14,4.21
2024-09,SKU-008-004,PRV-008,3,4.45
2024-09,SKU-008-005,PRV-008,2,4.32
2024-09,SKU-008-006,PRV-008,9,4.25
2024-09,SKU-008-007,PRV-008,5,4.26
2024-09,SKU-008-008,PRV-008,6,4.42
2024-09,SKU-008-009,PRV-008,6,4.36
2024-09,SKU-008-010,PRV-008,2,4.38
2024-09,SKU-008-011,PRV-008,13,4.42
2024-09,SKU-008-013,PRV-008,4,4.22
2024-09,SKU-008-015,PRV-008,8,4.47
2024-09,SKU-008-016,PRV-008,5,4.43
2024-09,SKU-008-017,PRV-008,3,4.3
2024-09,SKU-008-018,PRV-008,15,4.32
2024-09,SKU-008-019,PRV-008,2,4.37
2024-10,SKU-008-001,PRV-008,9,4.25
2024-10,SKU-008-002,PRV-008,11,4.49
2024-10,SKU-008-003,PRV-008,9,4.41
2024-10,SKU-008-004,PRV-008,3,4.27
2024-10,SKU-008-005,PRV-008,2,4.38
2024-10,SKU-008-006,PRV-008,11,4.36
2024-10,SKU-008-007,PRV-008,7,4.36
2024-10,SKU-008-008,PRV-008,10,4.31
2024-10,SKU-008-009,PRV-008,6,4.35
2024-10,SKU-008-010,PRV-008,3,4.37
2024-10,SKU-008-011,PRV-008,13,4.39
2024-10,SKU-008-013,PRV-008,15,4.31
2024-10,SKU-008-015,PRV-008,3,4.51
2024-10,SKU-008-016,PRV-008,2,4.32
2024-10,SKU-008-017,PRV-008,2,4.31
2024-10,SKU-008-018,PRV-008,23,4.35
2024-10,SKU-008-019,PRV-008,3,4.43
2024-11,SKU-008-001,PRV-008,24,4.29
2024-11,SKU-008-002,PRV-008,7,4.42
2024-11,SKU-008-003,PRV-008,12,4.35
2024-11,SKU-008-004,PRV-008,3,4.33
2024-11,SKU-008-005,PRV-008,5,4.35
2024-11,SKU-008-006,PRV-008,13,4.21
2024-11,SKU-008-007,PRV-008,6,4.34
2024-11,SKU-008-008,PRV-008,12,4.39
2024-11,SKU-008-009,PRV-008,9,4.36
2024-11,SKU-008-010,PRV-008,4,4.39
2024-11,SKU-008-011,PRV-008,13,4.32
2024-11,SKU-008-013,PRV-008,6,4.39
2024-11,SKU-008-015,PRV-008,5,4.35
2024-11,SKU-008-016,PRV-008,4,4.44
2024-11,SKU-008-017,PRV-008,2,4.35
2024-11,SKU-008-018,PRV-008,7,4.43
2024-11,SKU-008-019,PRV-008,5,4.42
2024-12,SKU-008-001,PRV-008,13,4.31
2024-12,SKU-008-002,PRV-008,13,4.25
2024-12,SKU-008-003,PRV-008,20,4.43
2024-12,SKU-008-004,PRV-008,6,4.32
2024-12,SKU-008-005,PRV-008,5,4.48
2024-12,SKU-008-006,PRV-008,10,4.4
2024-12,SKU-008-007,PRV-008,8,4.38
2024-12,SKU-008-008,PRV-008,13,4.4
2024-12,SKU-008-009,PRV-008,6,4.29
2024-12,SKU-008-010,PRV-008,2,4.42
2024-12,SKU-008-011,PRV-008,15,4.31
2024-12,SKU-008-013,PRV-008,12,4.4
2024-12,SKU-008-015,PRV-008,9,4.47
2024-12,SKU-008-016,PRV-008,3,4.46
2024-12,SKU-008-017,PRV-008,7,4.28
2024-12,SKU-008-018,PRV-008,7,4.37
2024-12,SKU-008-019,PRV-008,3,4.23
2025-01,SKU-008-001,PRV-008,16,4.45
2025-01,SKU-008-002,PRV-008,9,4.22
2025-01,SKU-008-003,PRV-008,8,4.36
2025-01,SKU-008-004,PRV-008,8,4.34
2025-01,SKU-008-005,PRV-008,4,4.4
2025-01,SKU-008-006,PRV-008,14,4.43
2025-01,SKU-008-007,PRV-008,8,4.39
2025-01,SKU-008-008,PRV-008,18,4.39
2025-01,SKU-008-009,PRV-008,9,4.43
2025-01,SKU-008-010,PRV-008,3,4.47
2025-01,SKU-008-011,PRV-008,27,4.4
2025-01,SKU-008-012,PRV-008,5,4.41
2025-01,SKU-008-013,PRV-008,12,4.33
2025-01,SKU-008-015,PRV-008,14,4.31
2025-01,SKU-008-016,PRV-008,5,4.58
2025-01,SKU-008-017,PRV-008,7,4.23
2025-01,SKU-008-018,PRV-008,33,4.32
2025-01,SKU-008-019,PRV-008,7,4.45
2025-02,SKU-008-001,PRV-008,7,4.36
2025-02,SKU-008-002,PRV-008,13,4.41
2025-02,SKU-008-003,PRV-008,8,4.32
2025-02,SKU-008-004,PRV-008,5,4.26
2025-02,SKU-008-005,PRV-008,3,4.43
2025-02,SKU-008-006,PRV-008,19,4.41
2025-02,SKU-008-007,PRV-008,3,4.39
2025-02,SKU-008-008,PRV-008,3,4.3
2025-02,SKU-008-009,PRV-008,3,4.39
2025-02,SKU-008-010,PRV-008,2,4.46
2025-02,SKU-008-011,PRV-008,13,4.45
2025-02,SKU-008-012,PRV-008,11,4.2
2025-02,SKU-008-013,PRV-008,14,4.48
2025-02,SKU-008-015,PRV-008,7,4.49
2025-02,SKU-008-016,PRV-008,6,4.45
