iso_week,machine_id,plant_id,defect_code,units
2026-W28,PRESS-02,BRM,SU-WARM,179
2026-W28,PRESS-02,BRM,SURF,20
2026-W28,PRESS-03,BRM,BURR,708
2026-W28,PRESS-03,BRM,DIM-OOT,956
2026-W28,PRESS-03,BRM,SU-SETUP,163
2026-W28,PRESS-03,BRM,SU-WARM,173
2026-W28,PRESS-03,BRM,SURF,92
2026-W28,WELD-01,BRM,DIM-OOT,124
2026-W28,WELD-01,BRM,SU-SETUP,9
2026-W28,WELD-01,BRM,SU-WARM,10
2026-W28,WELD-01,BRM,WELD-POR,148
2026-W28,WELD-02,BRM,DIM-OOT,81
2026-W28,WELD-02,BRM,SU-SETUP,5
2026-W28,WELD-02,BRM,SU-WARM,4
2026-W28,WELD-02,BRM,WELD-POR,80
2026-W29,ASSY-01,VLD,ASSY-MISS,58
2026-W29,ASSY-01,VLD,DIM-OOT,49
2026-W29,ASSY-01,VLD,SU-SETUP,15
2026-W29,ASSY-01,VLD,SU-WARM,18
2026-W29,ASSY-02,VLD,ASSY-MISS,54
2026-W29,ASSY-02,VLD,DIM-OOT,51
2026-W29,ASSY-02,VLD,SU-SETUP,15
2026-W29,ASSY-02,VLD,SU-WARM,13
2026-W29,CNC-01,STW,BURR,1
2026-W29,CNC-01,STW,DIM-OOT,30
2026-W29,CNC-01,STW,SU-SETUP,3
2026-W29,CNC-01,STW,SU-WARM,4
2026-W29,CNC-01,STW,SURF,23
2026-W29,CNC-02,STW,DIM-OOT,30
2026-W29,CNC-02,STW,SU-SETUP,1
2026-W29,CNC-02,STW,SU-WARM,3
2026-W29,CNC-02,STW,SURF,27
2026-W29,CNC-03,STW,BURR,1
2026-W29,CNC-03,STW,DIM-OOT,11
2026-W29,CNC-03,STW,SU-WARM,1
2026-W29,CNC-03,STW,SURF,11
2026-W29,CNC-04,STW,BURR,1
2026-W29,CNC-04,STW,DIM-OOT,24
2026-W29,CNC-04,STW,SU-SETUP,7
2026-W29,CNC-04,STW,SU-WARM,5
2026-W29,CNC-04,STW,SURF,24
2026-W29,GRIND-01,STW,DIM-OOT,26
2026-W29,GRIND-01,STW,SU-SETUP,4
2026-W29,GRIND-01,STW,SU-WARM,3
2026-W29,GRIND-01,STW,SURF,21
2026-W29,LEAK-01,VLD,LEAK-FAIL,213
2026-W29,LEAK-01,VLD,SU-SETUP,3
2026-W29,LEAK-01,VLD,SU-WARM,1
2026-W29,PACK-01,VLD,ASSY-MISS,81
2026-W29,PACK-01,VLD,SU-SETUP,847
2026-W29,PACK-01,VLD,SU-WARM,800
2026-W29,PACK-01,VLD,SURF,79
2026-W29,PRESS-01,BRM,BURR,549
2026-W29,PRESS-01,BRM,DIM-OOT,652
2026-W29,PRESS-01,BRM,SU-SETUP,128
2026-W29,PRESS-01,BRM,SU-WARM,110
2026-W29,PRESS-01,BRM,SURF,37
2026-W29,PRESS-02,BRM,BURR,324
2026-W29,PRESS-02,BRM,DIM-OOT,416
2026-W29,PRESS-02,BRM,SU-SETUP,183
2026-W29,PRESS-02,BRM,SU-WARM,187
2026-W29,PRESS-02,BRM,SURF,47
2026-W29,PRESS-03,BRM,BURR,609
2026-W29,PRESS-03,BRM,DIM-OOT,808
2026-W29,PRESS-03,BRM,SU-SETUP,158
2026-W29,PRESS-03,BRM,SU-WARM,181
2026-W29,PRESS-03,BRM,SURF,18
2026-W29,WELD-01,BRM,DIM-OOT,137
2026-W29,WELD-01,BRM,SU-SETUP,13
2026-W29,WELD-01,BRM,SU-WARM,12
2026-W29,WELD-01,BRM,WELD-POR,123
2026-W29,WELD-02,BRM,DIM-OOT,82
2026-W29,WELD-02,BRM,SU-SETUP,9
2026-W29,WELD-02,BRM,SU-WARM,10
2026-W29,WELD-02,BRM,WELD-POR,98
2026-W30,ASSY-01,VLD,ASSY-MISS,49
2026-W30,ASSY-01,VLD,DIM-OOT,46
2026-W30,ASSY-01,VLD,SU-SETUP,14
2026-W30,ASSY-01,VLD,SU-WARM,15
2026-W30,ASSY-02,VLD,ASSY-MISS,50
2026-W30,ASSY-02,VLD,DIM-OOT,48
2026-W30,ASSY-02,VLD,SU-SETUP,16
2026-W30,ASSY-02,VLD,SU-WARM,13
2026-W30,CNC-01,STW,BURR,1
2026-W30,CNC-01,STW,DIM-OOT,23
2026-W30,CNC-01,STW,SU-SETUP,1
2026-W30,CNC-01,STW,SU-WARM,1
2026-W30,CNC-01,STW,SURF,18
2026-W30,CNC-02,STW,BURR,1
2026-W30,CNC-02,STW,DIM-OOT,30
2026-W30,CNC-02,STW,SU-SETUP,3
2026-W30,CNC-02,STW,SU-WARM,3
2026-W30,CNC-02,STW,SURF,24
2026-W30,CNC-03,STW,DIM-OOT,14
2026-W30,CNC-03,STW,SU-SETUP,1
2026-W30,CNC-03,STW,SURF,10
2026-W30,CNC-04,STW,BURR,2
2026-W30,CNC-04,STW,DIM-OOT,21
2026-W30,CNC-04,STW,SU-SETUP,2
2026-W30,CNC-04,STW,SU-WARM,2
2026-W30,CNC-04,STW,SURF,17
2026-W30,GRIND-01,STW,DIM-OOT,25
2026-W30,GRIND-01,STW,SU-SETUP,2
2026-W30,GRIND-01,STW,SU-WARM,4
2026-W30,GRIND-01,STW,SURF,24
2026-W30,LEAK-01,VLD,LEAK-FAIL,222
2026-W30,LEAK-01,VLD,SU-SETUP,5
2026-W30,LEAK-01,VLD,SU-WARM,4
2026-W30,PACK-01,VLD,ASSY-MISS,90
2026-W30,PACK-01,VLD,SU-SETUP,743
2026-W30,PACK-01,VLD,SU-WARM,694
2026-W30,PACK-01,VLD,SURF,115
2026-W30,PRESS-01,BRM,BURR,449
2026-W30,PRESS-01,BRM,DIM-OOT,559
2026-W30,PRESS-01,BRM,SU-SETUP,116
2026-W30,PRESS-01,BRM,SU-WARM,117
2026-W30,PRESS-01,BRM,SURF,53
2026-W30,PRESS-02,BRM,BURR,319
2026-W30,PRESS-02,BRM,DIM-OOT,387
2026-W30,PRESS-02,BRM,SU-SETUP,216
2026-W30,PRESS-02,BRM,SU-WARM,208
2026-W30,PRESS-02,BRM,SURF,52
2026-W30,PRESS-03,BRM,BURR,585
2026-W30,PRESS-03,BRM,DIM-OOT,794
2026-W30,PRESS-03,BRM,SU-SETUP,284
2026-W30,PRESS-03,BRM,SU-WARM,198
2026-W30,PRESS-03,BRM,SURF,49
2026-W30,WELD-01,BRM,DIM-OOT,150
2026-W30,WELD-01,BRM,SU-SETUP,14
2026-W30,WELD-01,BRM,SU-WARM,11
2026-W30,WELD-01,BRM,WELD-POR,179
2026-W30,WELD-02,BRM,DIM-OOT,103
2026-W30,WELD-02,BRM,SU-SETUP,15
2026-W30,WELD-02,BRM,SU-WARM,18
2026-W30,WELD-02,BRM,WELD-POR,110
2026-W31,ASSY-01,VLD,ASSY-MISS,46
2026-W31,ASSY-01,VLD,DIM-OOT,42
2026-W31,ASSY-01,VLD,SU-SETUP,5
2026-W31,ASSY-01,VLD,SU-WARM,8
2026-W31,ASSY-02,VLD,ASSY-MISS,47
2026-W31,ASSY-02,VLD,DIM-OOT,40
2026-W31,ASSY-02,VLD,SU-SETUP,10
2026-W31,ASSY-02,VLD,SU-WARM,6
2026-W31,CNC-01,STW,BURR,1
2026-W31,CNC-01,STW,DIM-OOT,23
2026-W31,CNC-01,STW,SU-SETUP,3
2026-W31,CNC-01,STW,SU-WARM,2
2026-W31,CNC-01,STW,SURF,14
2026-W31,CNC-02,STW,BURR,3
2026-W31,CNC-02,STW,DIM-OOT,27
2026-W31,CNC-02,STW,SU-SETUP,1
2026-W31,CNC-02,STW,SU-WARM,1
2026-W31,CNC-02,STW,SURF,23
2026-W31,CNC-03,STW,BURR,2
2026-W31,CNC-03,STW,DIM-OOT,14
2026-W31,CNC-03,STW,SU-SETUP,1
2026-W31,CNC-03,STW,SURF,8
2026-W31,CNC-04,STW,BURR,3
2026-W31,CNC-04,STW,DIM-OOT,27
2026-W31,CNC-04,STW,SU-SETUP,6
2026-W31,CNC-04,STW,SU-WARM,9
2026-W31,CNC-04,STW,SURF,24
2026-W31,GRIND-01,STW,DIM-OOT,22
2026-W31,GRIND-01,STW,SU-SETUP,4
2026-W31,GRIND-01,STW,SU-WARM,3
2026-W31,GRIND-01,STW,SURF,27
2026-W31,LEAK-01,VLD,LEAK-FAIL,223
2026-W31,LEAK-01,VLD,SU-SETUP,1
2026-W31,LEAK-01,VLD,SU-WARM,1
2026-W31,PACK-01,VLD,ASSY-MISS,103
2026-W31,PACK-01,VLD,SU-SETUP,905
2026-W31,PACK-01,VLD,SU-WARM,892
2026-W31,PACK-01,VLD,SURF,73
2026-W31,PRESS-01,BRM,BURR,580
2026-W31,PRESS-01,BRM,DIM-OOT,630
2026-W31,PRESS-01,BRM,SU-SETUP,113
2026-W31,PRESS-01,BRM,SU-WARM,96
2026-W31,PRESS-01,BRM,SURF,44
2026-W31,PRESS-02,BRM,BURR,371
2026-W31,PRESS-02,BRM,DIM-OOT,457
2026-W31,PRESS-02,BRM,SU-SETUP,195
2026-W31,PRESS-02,BRM,SU-WARM,194
2026-W31,PRESS-02,BRM,SURF,60
2026-W31,PRESS-03,BRM,BURR,583
2026-W31,PRESS-03,BRM,DIM-OOT,619
2026-W31,PRESS-03,BRM,SU-SETUP,287
2026-W31,PRESS-03,BRM,SU-WARM,225
2026-W31,PRESS-03,BRM,SURF,27
2026-W31,WELD-01,BRM,DIM-OOT,138
2026-W31,WELD-01,BRM,SU-SETUP,7
2026-W31,WELD-01,BRM,SU-WARM,4
2026-W31,WELD-01,BRM,WELD-POR,134
2026-W31,WELD-02,BRM,DIM-OOT,108
2026-W31,WELD-02,BRM,SU-SETUP,15
2026-W31,WELD-02,BRM,SU-WARM,15
2026-W31,WELD-02,BRM,WELD-POR,124
2026-W32,ASSY-01,VLD,ASSY-MISS,52
2026-W32,ASSY-01,VLD,DIM-OOT,39
2026-W32,ASSY-01,VLD,SU-SETUP,14
2026-W32,ASSY-01,VLD,SU-WARM,16
2026-W32,ASSY-02,VLD,ASSY-MISS,44
2026-W32,ASSY-02,VLD,DIM-OOT,49
2026-W32,ASSY-02,VLD,SU-SETUP,16
2026-W32,ASSY-02,VLD,SU-WARM,19
2026-W32,CNC-01,STW,DIM-OOT,28
2026-W32,CNC-01,STW,SU-SETUP,2
2026-W32,CNC-01,STW,SURF,27
2026-W32,CNC-02,STW,BURR,3
2026-W32,CNC-02,STW,DIM-OOT,32
2026-W32,CNC-02,STW,SU-SETUP,2
2026-W32,CNC-02,STW,SU-WARM,1
2026-W32,CNC-02,STW,SURF,23
2026-W32,CNC-03,STW,BURR,2
2026-W32,CNC-03,STW,DIM-OOT,11
2026-W32,CNC-03,STW,SU-WARM,2
2026-W32,CNC-03,STW,SURF,10
2026-W32,CNC-04,STW,BURR,1
2026-W32,CNC-04,STW,DIM-OOT,17
2026-W32,CNC-04,STW,SU-SETUP,3
2026-W32,CNC-04,STW,SU-WARM,3
2026-W32,CNC-04,STW,SURF,19
2026-W32,GRIND-01,STW,DIM-OOT,20
2026-W32,GRIND-01,STW,SU-SETUP,3
2026-W32,GRIND-01,STW,SU-WARM,2
2026-W32,GRIND-01,STW,SURF,24
2026-W32,LEAK-01,VLD,LEAK-FAIL,237
2026-W32,LEAK-01,VLD,SU-SETUP,11
2026-W32,LEAK-01,VLD,SU-WARM,8
2026-W32,PACK-01,VLD,ASSY-MISS,65
2026-W32,PACK-01,VLD,SU-SETUP,668
2026-W32,PACK-01,VLD,SU-WARM,600
2026-W32,PACK-01,VLD,SURF,73
2026-W32,PRESS-01,BRM,BURR,533
2026-W32,PRESS-01,BRM,DIM-OOT,631
2026-W32,PRESS-01,BRM,SU-SETUP,165
2026-W32,PRESS-01,BRM,SU-WARM,114
2026-W32,PRESS-01,BRM,SURF,94
2026-W32,PRESS-02,BRM,BURR,313
2026-W32,PRESS-02,BRM,DIM-OOT,383
2026-W32,PRESS-02,BRM,SU-SETUP,184
2026-W32,PRESS-02,BRM,SU-WARM,191
2026-W32,PRESS-02,BRM,SURF,39
2026-W32,PRESS-03,BRM,BURR,814
2026-W32,PRESS-03,BRM,DIM-OOT,976
2026-W32,PRESS-03,BRM,SU-SETUP,213
2026-W32,PRESS-03,BRM,SU-WARM,238
2026-W32,PRESS-03,BRM,SURF,65
2026-W32,WELD-01,BRM,DIM-OOT,117
2026-W32,WELD-01,BRM,SU-SETUP,13
2026-W32,WELD-01,BRM,SU-WARM,13
2026-W32,WELD-01,BRM,WELD-POR,164
2026-W32,WELD-02,BRM,DIM-OOT,102
2026-W32,WELD-02,BRM,SU-SETUP,4
2026-W32,WELD-02,BRM,SU-WARM,3
2026-W32,WELD-02,BRM,WELD-POR,110
2026-W33,ASSY-01,VLD,ASSY-MISS,50
2026-W33,ASSY-01,VLD,DIM-OOT,44
2026-W33,ASSY-01,VLD,SU-SETUP,21
2026-W33,ASSY-01,VLD,SU-WARM,18
2026-W33,ASSY-02,VLD,ASSY-MISS,51
2026-W33,ASSY-02,VLD,DIM-OOT,41
2026-W33,ASSY-02,VLD,SU-SETUP,8
2026-W33,ASSY-02,VLD,SU-WARM,7
2026-W33,CNC-01,STW,BURR,3
2026-W33,CNC-01,STW,DIM-OOT,33
2026-W33,CNC-01,STW,SU-SETUP,2
2026-W33,CNC-01,STW,SU-WARM,4
2026-W33,CNC-01,STW,SURF,24
2026-W33,CNC-02,STW,BURR,2
2026-W33,CNC-02,STW,DIM-OOT,35
2026-W33,CNC-02,STW,SU-SETUP,2
2026-W33,CNC-02,STW,SU-WARM,3
2026-W33,CNC-02,STW,SURF,26
2026-W33,CNC-03,STW,BURR,1
2026-W33,CNC-03,STW,DIM-OOT,9
2026-W33,CNC-03,STW,SU-SETUP,1
2026-W33,CNC-03,STW,SURF,5
2026-W33,CNC-04,STW,BURR,3
2026-W33,CNC-04,STW,DIM-OOT,22
2026-W33,CNC-04,STW,SU-SETUP,1
2026-W33,CNC-04,STW,SU-WARM,1
2026-W33,CNC-04,STW,SURF,20
2026-W33,GRIND-01,STW,DIM-OOT,29
2026-W33,GRIND-01,STW,SU-SETUP,2
2026-W33,GRIND-01,STW,SURF,25
2026-W33,LEAK-01,VLD,LEAK-FAIL,195
2026-W33,PACK-01,VLD,ASSY-MISS,73
2026-W33,PACK-01,VLD,SU-SETUP,691
2026-W33,PACK-01,VLD,SU-WARM,693
2026-W33,PACK-01,VLD,SURF,68
2026-W33,PRESS-01,BRM,BURR,513
2026-W33,PRESS-01,BRM,DIM-OOT,653
2026-W33,PRESS-01,BRM,SU-SETUP,119
2026-W33,PRESS-01,BRM,SU-WARM,105
2026-W33,PRESS-01,BRM,SURF,45
2026-W33,PRESS-02,BRM,BURR,364
2026-W33,PRESS-02,BRM,DIM-OOT,516
2026-W33,PRESS-02,BRM,SU-SETUP,244
2026-W33,PRESS-02,BRM,SU-WARM,274
2026-W33,PRESS-02,BRM,SURF,20
2026-W33,PRESS-03,BRM,BURR,683
2026-W33,PRESS-03,BRM,DIM-OOT,848
2026-W33,PRESS-03,BRM,SU-SETUP,249
2026-W33,PRESS-03,BRM,SU-WARM,272
2026-W33,PRESS-03,BRM,SURF,103
2026-W33,WELD-01,BRM,DIM-OOT,118
2026-W33,WELD-01,BRM,SU-SETUP,21
2026-W33,WELD-01,BRM,SU-WARM,22
2026-W33,WELD-01,BRM,WELD-POR,136
2026-W33,WELD-02,BRM,DIM-OOT,80
2026-W33,WELD-02,BRM,SU-SETUP,7
2026-W33,WELD-02,BRM,SU-WARM,4
2026-W33,WELD-02,BRM,WELD-POR,106
2026-W34,ASSY-01,VLD,ASSY-MISS,50
2026-W34,ASSY-01,VLD,DIM-OOT,44
2026-W34,ASSY-01,VLD,SU-SETUP,15
2026-W34,ASSY-01,VLD,SU-WARM,14
2026-W34,ASSY-02,VLD,ASSY-MISS,45
2026-W34,ASSY-02,VLD,DIM-OOT,40
2026-W34,ASSY-02,VLD,SU-SETUP,21
2026-W34,ASSY-02,VLD,SU-WARM,20
2026-W34,CNC-01,STW,BURR,1
2026-W34,CNC-01,STW,DIM-OOT,25
2026-W34,CNC-01,STW,SU-SETUP,1
2026-W34,CNC-01,STW,SU-WARM,3
2026-W34,CNC-01,STW,SURF,23
2026-W34,CNC-02,STW,DIM-OOT,32
2026-W34,CNC-02,STW,SU-SETUP,3
2026-W34,CNC-02,STW,SU-WARM,1
2026-W34,CNC-02,STW,SURF,30
2026-W34,CNC-03,STW,BURR,2
2026-W34,CNC-03,STW,DIM-OOT,13
2026-W34,CNC-03,STW,SURF,8
2026-W34,CNC-04,STW,BURR,3
2026-W34,CNC-04,STW,DIM-OOT,21
2026-W34,CNC-04,STW,SU-SETUP,2
2026-W34,CNC-04,STW,SU-WARM,2
2026-W34,CNC-04,STW,SURF,20
2026-W34,GRIND-01,STW,DIM-OOT,18
2026-W34,GRIND-01,STW,SU-SETUP,2
2026-W34,GRIND-01,STW,SU-WARM,2
2026-W34,GRIND-01,STW,SURF,27
2026-W34,LEAK-01,VLD,LEAK-FAIL,202
2026-W34,LEAK-01,VLD,SU-SETUP,4
2026-W34,LEAK-01,VLD,SU-WARM,7
2026-W34,PACK-01,VLD,ASSY-MISS,91
2026-W34,PACK-01,VLD,SU-SETUP,522
2026-W34,PACK-01,VLD,SU-WARM,559
2026-W34,PACK-01,VLD,SURF,66
2026-W34,PRESS-01,BRM,BURR,575
2026-W34,PRESS-01,BRM,DIM-OOT,597
2026-W34,PRESS-01,BRM,SU-SETUP,145
2026-W34,PRESS-01,BRM,SU-WARM,155
2026-W34,PRESS-01,BRM,SURF,56
2026-W34,PRESS-02,BRM,BURR,386
2026-W34,PRESS-02,BRM,DIM-OOT,398
2026-W34,PRESS-02,BRM,SU-SETUP,275
2026-W34,PRESS-02,BRM,SU-WARM,296
2026-W34,PRESS-02,BRM,SURF,54
2026-W34,PRESS-03,BRM,BURR,614
2026-W34,PRESS-03,BRM,DIM-OOT,642
2026-W34,PRESS-03,BRM,SU-SETUP,277
2026-W34,PRESS-03,BRM,SU-WARM,242
2026-W34,PRESS-03,BRM,SURF,63
2026-W34,WELD-01,BRM,DIM-OOT,166
2026-W34,WELD-01,BRM,SU-SETUP,19
2026-W34,WELD-01,BRM,SU-WARM,17
2026-W34,WELD-01,BRM,WELD-POR,165
2026-W34,WELD-02,BRM,DIM-OOT,83
2026-W34,WELD-02,BRM,SU-SETUP,7
2026-W34,WELD-02,BRM,SU-WARM,6
2026-W34,WELD-02,BRM,WELD-POR,84
2026-W35,ASSY-01,VLD,ASSY-MISS,59
2026-W35,ASSY-01,VLD,DIM-OOT,48
2026-W35,ASSY-01,VLD,SU-SETUP,10
2026-W35,ASSY-01,VLD,SU-WARM,5
2026-W35,ASSY-02,VLD,ASSY-MISS,44
2026-W35,ASSY-02,VLD,DIM-OOT,46
2026-W35,ASSY-02,VLD,SU-SETUP,7
2026-W35,ASSY-02,VLD,SU-WARM,8
2026-W35,CNC-01,STW,BURR,2
2026-W35,CNC-01,STW,DIM-OOT,34
2026-W35,CNC-01,STW,SU-SETUP,4
2026-W35,CNC-01,STW,SU-WARM,5
2026-W35,CNC-01,STW,SURF,30
2026-W35,CNC-02,STW,BURR,3
2026-W35,CNC-02,STW,DIM-OOT,27
2026-W35,CNC-02,STW,SU-SETUP,3
2026-W35,CNC-02,STW,SU-WARM,2
2026-W35,CNC-02,STW,SURF,25
2026-W35,CNC-03,STW,BURR,1
2026-W35,CNC-03,STW,DIM-OOT,21
2026-W35,CNC-03,STW,SU-SETUP,2
2026-W35,CNC-03,STW,SU-WARM,2
2026-W35,CNC-03,STW,SURF,17
2026-W35,CNC-04,STW,BURR,2
2026-W35,CNC-04,STW,DIM-OOT,24
2026-W35,CNC-04,STW,SU-SETUP,4
2026-W35,CNC-04,STW,SU-WARM,2
2026-W35,CNC-04,STW,SURF,19
2026-W35,GRIND-01,STW,DIM-OOT,26
2026-W35,GRIND-01,STW,SU-SETUP,1
2026-W35,GRIND-01,STW,SU-WARM,1
2026-W35,GRIND-01,STW,SURF,26
2026-W35,LEAK-01,VLD,LEAK-FAIL,217
2026-W35,LEAK-01,VLD,SU-SETUP,9
2026-W35,LEAK-01,VLD,SU-WARM,7
2026-W35,PACK-01,VLD,ASSY-MISS,68
2026-W35,PACK-01,VLD,SU-SETUP,667
2026-W35,PACK-01,VLD,SU-WARM,616
2026-W35,PACK-01,VLD,SURF,60
2026-W35,PRESS-01,BRM,BURR,519
2026-W35,PRESS-01,BRM,DIM-OOT,597
2026-W35,PRESS-01,BRM,SU-SETUP,116
2026-W35,PRESS-01,BRM,SU-WARM,91
2026-W35,PRESS-01,BRM,SURF,98
2026-W35,PRESS-02,BRM,BURR,390
2026-W35,PRESS-02,BRM,DIM-OOT,493
2026-W35,PRESS-02,BRM,SU-SETUP,263
2026-W35,PRESS-02,BRM,SU-WARM,244
2026-W35,PRESS-02,BRM,SURF,14
2026-W35,PRESS-03,BRM,BURR,631
2026-W35,PRESS-03,BRM,DIM-OOT,764
2026-W35,PRESS-03,BRM,SU-SETUP,199
2026-W35,PRESS-03,BRM,SU-WARM,145
2026-W35,PRESS-03,BRM,SURF,74
2026-W35,WELD-01,BRM,DIM-OOT,136
2026-W35,WELD-01,BRM,SU-SETUP,4
2026-W35,WELD-01,BRM,SU-WARM,3
2026-W35,WELD-01,BRM,WELD-POR,164
2026-W35,WELD-02,BRM,DIM-OOT,84
2026-W35,WELD-02,BRM,SU-SETUP,7
2026-W35,WELD-02,BRM,SU-WARM,10
2026-W35,WELD-02,BRM,WELD-POR,103
2026-W36,ASSY-01,VLD,ASSY-MISS,11
2026-W36,ASSY-01,VLD,DIM-OOT,12
2026-W36,ASSY-01,VLD,SU-SETUP,8
2026-W36,ASSY-01,VLD,SU-WARM,6
2026-W36,ASSY-02,VLD,ASSY-MISS,8
2026-W36,ASSY-02,VLD,DIM-OOT,8
2026-W36,ASSY-02,VLD,SU-SETUP,5
2026-W36,ASSY-02,VLD,SU-WARM,5
2026-W36,CNC-01,STW,BURR,2
2026-W36,CNC-01,STW,DIM-OOT,7
2026-W36,CNC-01,STW,SURF,7
2026-W36,CNC-02,STW,BURR,1
2026-W36,CNC-02,STW,DIM-OOT,5
2026-W36,CNC-02,STW,SURF,4
2026-W36,CNC-03,STW,DIM-OOT,3
2026-W36,CNC-03,STW,SURF,3
2026-W36,CNC-04,STW,DIM-OOT,7
2026-W36,CNC-04,STW,SURF,4
2026-W36,GRIND-01,STW,DIM-OOT,2
2026-W36,GRIND-01,STW,SU-SETUP,1
2026-W36,GRIND-01,STW,SU-WARM,1
2026-W36,GRIND-01,STW,SURF,5
2026-W36,LEAK-01,VLD,LEAK-FAIL,45
2026-W36,LEAK-01,VLD,SU-WARM,1
2026-W36,PACK-01,VLD,ASSY-MISS,4
2026-W36,PACK-01,VLD,SU-SETUP,207
2026-W36,PACK-01,VLD,SU-WARM,136
2026-W36,PACK-01,VLD,SURF,6
2026-W36,PRESS-01,BRM,BURR,87
2026-W36,PRESS-01,BRM,DIM-OOT,121
2026-W36,PRESS-01,BRM,SU-SETUP,50
2026-W36,PRESS-01,BRM,SU-WARM,33
2026-W36,PRESS-02,BRM,BURR,53
2026-W36,PRESS-02,BRM,DIM-OOT,94
2026-W36,PRESS-02,BRM,SU-SETUP,23
2026-W36,PRESS-02,BRM,SU-WARM,22
2026-W36,PRESS-03,BRM,BURR,90
2026-W36,PRESS-03,BRM,DIM-OOT,106
2026-W36,PRESS-03,BRM,SU-SETUP,32
2026-W36,PRESS-03,BRM,SU-WARM,38
2026-W36,PRESS-03,BRM,SURF,14
2026-W36,WELD-01,BRM,DIM-OOT,24
2026-W36,WELD-01,BRM,SU-SETUP,1
2026-W36,WELD-01,BRM,SU-WARM,1
2026-W36,WELD-01,BRM,WELD-POR,29
2026-W36,WELD-02,BRM,DIM-OOT,24
2026-W36,WELD-02,BRM,WELD-POR,22
